D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro4_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Fetuses are incapable of feeling pain when most abortions are performed. According to a review by Britain's Royal College of Obstetricians and Gynaecologists, ""most neuroscientists believe that the cortex is necessary for pain perception."" The cortex does not become functional until at least the 26th week of a fetus' development, long after most abortions are performed. This finding was endorsed by the American College of Obstetricians and Gynecologists,  which stated that that there is ""no legitimate scientific information that supports the statement that a fetus experiences pain.""  A University of California at San Francisco study said fetuses probably can't feel pain until the 29th or 30th week of gestation.  Abortions that late into a pregnancy are extremely rare and are often restricted by state laws.  According to Stuart W. G. Derbyshire, PhD, Senior Lecturer at the University of Birmingham (UK), ""fetuses cannot be held to experience pain. Not only has the biological development not yet occurred to support pain experience, but the environment after birth, so necessary to the development of pain experience, is also yet to occur.""  The ""flinching"" and other reactions seen in fetuses when they detect pain stimuli are mere reflexes, not an indication that the fetus is perceiving or ""feeling"" anything.  "
D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro5_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Access to legal, professionally-performed abortions reduces maternal injury and death caused by unsafe, illegal abortions. According to Daniel R. Mishell, Jr., MD, Chair of the Department of Obstetrics and Gynecology at the Keck School of Medicine, University of Southern California, before abortion was legalized women would frequently try to induce abortions by using coat hangers, knitting needles, or radiator flush, or by going to unsafe ""back-alley"" abortionists.  In 1972, there were 39 maternal deaths from illegal abortions. By 1976, after Roe v. Wade had legalized abortion nationwide, this number dropped to two.  The World Health Organization estimated that unsafe abortions cause 68,000 maternal deaths worldwide each year, many of those in developing countries where safe and legal abortion services are difficult to access.  "
D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro6_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Modern abortion procedures are safe and do not cause lasting health issues such as cancer and infertility. A peer-reviewed study published by Obstetrics & Gynecology reported that less than one quarter of one percent of abortions lead to major health complications.   A study in Obstetrics & Gynecology found a woman's risk of dying from having an abortion is 0.6 in 100,000, while the risk of dying from giving birth is around 14 times higher (8.8 in 100,000). The study also found that ""pregnancy-related complications were more common with childbirth than with abortion.""  The American Medical Association and the American College of Obstetricians and Gynecologists stated ""Abortion is one of the safest medical procedures performed in the United States."" They also said the mortality rate of a colonoscopy is more than 40 times greater than that of an abortion.  The National Cancer Institute (NCI), the American Cancer Society (ACS), and the American College of Obstetricians and Gynecologists all refuted the claim that abortion can lead to a higher probability of developing breast cancer.  A fertility investigation of 10,767 women by the Joint Royal College of General Practitioners and the Royal College of Obstetricians and Gynecologists found that women who had at least two abortions experienced the same future fertility as those who had at least two natural pregnancies. "
D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro7_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Women who receive abortions are less likely to suffer mental health problems than women denied abortions. A peer-reviewed study comparing the mental health of women who received abortions to women denied abortions found that women who were denied abortions ""felt more regret and anger"" and ""less relief and happiness"" than women who had abortions. The same study also found that 95% of women who received abortions ""felt it was the right decision"" a week after the procedure.  Studies by the American Psychological Association (APA), the Academy of Medical Royal Colleges (AMRC), and researchers at Johns Hopkins Bloomberg School of Public Health all concluded that purported links between abortion and mental health problems are unfounded. "
D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro8_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Abortion gives pregnant women the option to choose not to bring fetuses with profound abnormalities to full term. Some fetuses have such severe disorders that death is guaranteed before or shortly after birth. These include anencephaly, in which the brain is missing, and limb-body wall complex, in which organs develop outside the body cavity.  It would be cruel to force women to carry fetuses with fatal congenital defects to term. Even in the case of nonfatal conditions, such as Down syndrome, parents may be unable to care for a severely disabled child. Deborah Anne Driscoll, MD, Professor of Obstetrics and Gynecology at the University of Pennsylvania, said ""many couples... don't have the resources, don't have the emotional stamina, don't have the family support to raise a child with Down syndrome.""  "
D:\marjan\data\procon\with_context_aaai\abortion\arguments/pro9_argument.txt,1,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Women who are denied abortions are more likely to become unemployed, to be on public welfare, to be below the poverty line, and to become victims of domestic violence. A University of California at San Francisco study found that women who were turned away from abortion clinics (because they had passed the gestational limit imposed by the clinic) were three times more likely to be below the poverty level two years later than women who were able to obtain abortions. 76% of the ""turnaways"" ended up on unemployment benefits, compared with 44% of the women who had abortions. The same study found that women unable to obtain abortions were more likely to stay in a relationship with an abusive partner than women who had an abortion, and were more than twice as likely to become victims of domestic violence.  "
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/con_quote5.txt,0,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"Gordon Bishop, syndicated columnist, wrote the following comments in his Sep. 25, 2005 article titled ""ACLU Must Lose Its Tax-Exempt Status,"" published by the Atlantic Highlands Herald: ""The ACLU no longer represents the best interests in America, but the worst interests, from pedophiles and sex offenders, to Marxists and Communists. The ACLU has become an ugly destructive force undermining the greatest nation civilization has ever known."" Sep. 25, 2005 - Gordon Bishop"
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/con_quote6.txt,0,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"The ACLU will assure Muslim clerics and imams the right to pray on planes, fight for an atheist's rights to remove a cross, stand beside pro-abortionists, help illegal aliens cross our borders, and establish rights for the sexual deviant by forming the ACLU Lesbian Gay Bisexual Transgender Project, but what is it doing for Christians and Christmas censorship? While allegedly fighting against the tyranny of the majority, the ACLU itself rules religiously by litigation, lobbying, and supporting counter-culture Christian movements. So who died and appointed the ACLU as America's religious constitutional watchdog? Membership for the ACLU is only 500,000. America's population is 300 million. I think it's time that we helped them feel their size!"
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/con_quote7.txt,0,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"Bill O'Reilly, TV and Radio host, made the following comments during the Mar. 1, 2005 airing of his talk show The Radio Factor with Bill O'Reilly: ""This ACLU has no strategy to fight the war on terror at all. Everything the United States government does - everything - they oppose. So look, I'm declaring war on the ACLU. I think they're a terrorist group. They're terrorizing me and my family. They're terrorizing me. I think they're terrorists.""  Mar. 1, 2005 - Bill O'Reilly"
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/con_quote8.txt,0,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"Matthew Vadum, Senior Editor at Capital Research Center, wrote in his Sep. 2009 article ""What Does the 'A' Really Stand For?,"" in Townhall: ""The ACLU's intellectual incoherence seems to stem from the views of its principal founder and longtime leader, Roger Nash Baldwin. The group was founded in 1920 by Baldwin, an avowed anarchist, pacifist and Communist... Nowadays the ACLU stumbles from controversy to controversy, roughly following Baldwin's playbook. It defends terrorists, illegal aliens and child molesters, while letting law-abiding Americans and victims of reverse racism fend for themselves."" Sep. 2009 - Matthew Vadum"
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/con_quote9.txt,0,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"Aryeh Spero, Rabbi and President of Caucus for America, wrote the following statements in a Mar. 17, 2005 article titled ""Everything's a 'Civil Rights' Issue,"" posted on the Human Events website: ""Any neutral observer can't help but see the blatant selectivity groups such as the ACLU use when deciding whose 'rights' are worthy of defense, concerned, apparently, not for ordinary law-abiding citizens but mostly the hardened criminals, illegal aliens and, now, terrorists. The Non-American Civil Liberties Union is a more apt description of their mission."" Mar. 17, 2005 - Aryeh Spero"
D:\marjan\data\procon\with_context_aaai\aclu_cat1\quotes/pro_quote5.txt,1,"Since its creation on Jan. 19, 1920, the American Civil Liberties Union (ACLU) has often been at the center of controversy and public debate. They have taken on issues ranging from abortion, the death penalty, and immigration to religious displays, drug policy, and the war on terror. In fact, the ACLU has appeared before the US Supreme Court more times than anyone except the US Department of Justice. ACLU proponents say the ACLU is the country's leading watchdog in protecting the civil liberties, freedoms, and rights of all people. They say the ACLU preserves the Constitution by defending liberty against government abuse and illegal policies. Their opponents say the ACLU is a left-wing organization that uses the courts to subvert the Constitution, protect criminals, and attack religion. They contend that the ACLU advances an extremist agenda, and is a threat to the United States. ",Is the ACLU Good for America?,"For nearly 100 years, the ACLU has been our nation's guardian of liberty, working in courts, legislatures, and communities to defend and preserve the individual rights and liberties that the Constitution and the laws of the United States guarantee everyone in this country.  Whether it's achieving full equality for lesbians, gays, bisexuals and transgender people; establishing new privacy protections for our digital age of widespread government surveillance; ending mass incarceration; or preserving the right to vote or the right to have an abortion; the ACLU takes up the toughest civil liberties cases and issues to defend all people from government abuse and overreach."
