D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote19.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Elective disruption / abortion of human life at any time from fertilization onward constitutes the willful destruction of an innocent human being, and... this procedure will have no place in our practice of the healing arts... We are deeply concerned about the profound, adverse effects that elective abortion imposes, not just on the women, but also on the entire involved family, and on our society at large."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote2.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"The claim that preborn children are part of women's bodies flies in the face of modern science. Preborn children are dependent upon their mothers, but they are not part of them. They have their own blood type, bone structure, and genetic code. In fact, the notion that the preborn is part of the mother would result in inane conclusionssuch as the mother having four arms, four legs, and, in the case of a preborn boy, even male genitalia. We also know there are limits to 'choice.' The autonomy of any one person does not permit her to infringe on the rights of, or endanger, another. For example, the right of a man to do what he wants with his body does not permit him to rape women. And a womans right to do what she wants with her hands ends when she uses them to drown her children. Choice, then, is not absolute. Indeed, some choices are wrong: rape, murder, abuse, etc. Since we would not allow a mother to kill her born children by choice, we must not permit her to kill her preborn children for the same reason."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote20.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"You know I think I know a little about abortion. I was one of the founders of NARAL Pro-Choice America, the National Abortion Rights Action League in 1969 and for a period of two years I was the director of the largest abortion clinic in the Western world... Since those times we have a science, which is known as Fetology, which has allowed us to study the human fetus. And all those studies have concluded without exception that the unborn child is a human being indistinguishable from any of us and an integral part of our human community. In discussing abortion we must also understand that the unborn child is not the only victim. Women themselves are victims, just as the unborn children are... Women in increasing numbers, hundreds, thousands, and even tens of thousands, have had their wombs perforated, infected, destroyed. Women have been sterilized, castrated, all as a result which they have had no true knowledge... Now the destruction of a living human being is no solution to what is basically a social problem. I believe a resort to such violence is an admission of scientific and even worse, ethical impoverishment. Somehow I refuse to believe that Americans, who have put men on the moon can't devise a better solution than the resort to violence... Let's all for humanity's sake, here and now, stop the killing."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote3.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"I am pro-life because abortion inhumanely kills children (including members of my own extended family), physically and psychologically harms their mothers, and emasculates their fathers by depriving them of their paternal identity and responsibilities without due process of law. It is poverty to say a child must die so that we may live as we wish. The undisputed scientific fact that human life begins at conception and the widely-held philosophic understanding that life is an undeserved gift from God and an inalienable right of every human being from our conception to our natural death forms the foundation of marriage and the human family, as well as the basis for the equal protection of the laws, the United Nation's Universal Declaration of Human Rights, the United States Declaration of Independence, and the commitment in America's Constitution to our 'posterity.' Over the past 44 years, one-sixth (60,000,000) of the American population has been killed by elective abortion. Twenty-five percent of African-Americans are killed in the womb. Abortion is the leading cause of death in America. Who in good conscience can be in favor of that? In Mother Teresa's infamous words: 'Any country that accepts such abortion on demand is the poorest of the poor.'"
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote4.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"We believe in the fundamental worth, dignity, and equality of all people. We believe that the protection of human life is the foundation of human rights, authentic freedom, and good government. These beliefs animate our opposition to abortion, euthanasia, capital punishment, embryonic stem cell research, poverty, genocide, and all other injustices that directly and indirectly threaten human life... We believe in the legal protection of unborn life and a comprehensive approach to reducing the number of abortions in America and around the world."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote5.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Since the Supreme Courts sweeping Roe v. Wade ruling in 1973 overturned hundreds of laws in states across the country, more than 55 million unborn children have lost their lives to abortion  about one-third of the millennial generation... Its disturbing that, for more than four decades, our nation has been complicit in this gross violation of human rights. With the advent of the ultrasound and improved prenatal care, science has shown in vivid detail the life inside of a mother... When we tell one another that abortion is okay, we reinforce the idea that human lives are disposable, that we can throw away anything or anyone that inconveniences us."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote6.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"The choice of abortion is objectively immoral... As early as eight or ten weeks of gestation, the fetus has a fully formed, beating heart, a complete brain... a recognizably human form... There are three important points we wish to make about this human embryo. First, it is from the start distinct from any cell of the mother or of the father. This is clear because it is growing in its own distinct direction. Its growth is internally directed to its own survival and maturation. Second, the embryo is human: it has the genetic makeup characteristic of human beings. Third, and most importantly, the embryo is a complete or whole organism, though immature. The human embryo, from conception onward, is fully programmed actively to develop himself or herself to the mature stage of a human being, and, unless prevented by disease or violence, will actually do so... So, a human embryo (or fetus) is not something distinct from a human being; he or she is not an individual of any non-human or intermediate species. Rather, an embryo (and fetus) is a human being at a certain (early) stage of development  the embryonic (or fetal) stage. In abortion, what is killed is a human being, a whole living member of the species homo sapiens, the same kind of entity as you or I, only at an earlier stage of development."" 2005 - Robert P. George, JD, DPhil"
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote7.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"I am 100% pro-life. I believe life begins at conception and that abortion takes the life of an innocent human being. It is the duty of our government to protect this life as a right guaranteed under the Constitution. For this reason, I introduced S. 583, the Life at Conception Act on March 14, 2013. This bill would extend the Constitutional protection of life to the unborn from the time of conception. It is unconscionable that government would facilitate the taking of innocent life. I have stated many times that I will always support legislation that would end abortion or lead us in the direction of ending abortion. There are many ways we can work toward this ultimate goal and items we can hope to accomplish in the near term. I strongly oppose any federal funding of abortion and will attempt to stop the flow of tax dollars to groups who perform or advocate for abortion... I would strongly support legislation restricting federal courts from hearing cases like Roe v. Wade. Such legislation would only require a majority vote, making it more likely to pass than a pro-life constitutional amendment."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote8.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"Since 1973, legal abortions in America have taken the lives of 55 million people. If 55 million Americans died tomorrow, whoever led the genocide would not get a parade in celebration, bumper stickers in support, or be a viable candidate for political office. Fifty-five million lives equals 17.5% of the countrys current population. It's a number greater than the population of any state in the Union, and greater than the population of 219 of the world's country's sic including South Africa, South Korea, Spain, Australia, Argentina, and Canada. Fifty-five million is about the same as the population of the 25 smallest states and Washington D.C. combined... Both science and Scripture are absolutely clear that life begins at conception. Taking a human life is murder, by definition, which makes abortion a murderous act... ...Believe it or not, federal legislation forbids the murder of an unborn babyexcept in the 55 million instances when it doesn't. And a father can be convicted of murdering his unborn child without the mother's consent, but if a woman decides to end her pregnancy against the wishes of the father, thats her right to choose.  Choose murder? Can't follow all of the logic? Perhaps thats because its illogical... Abortion is not a matter of politics. Its a matter of life and death, for 55 million and counting. Enough."
D:\marjan\data\procon\with_context_aaai\abortion\quotes/con_quote9.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"The Supreme Court found that a generalized right to privacy it had basically invented, meant that a woman has a constitutional right to snuff out an unborn life, a human being with a beating heart. That's what a fetus as young as six weeks is.  ...Some estimates are that as many as 55 million abortions -- 55 million -- have occurred since the Court acted. In that time, science has given us an ever clearer picture of just how much of a baby a fetus is. At 20 weeks, we now know, these tiny creatures can hear, even recognize a mother's voice. Their toenails are growing and their hearts beat loud enough to be heard by a stethoscope. The moral case for allowing such beings to be killed grows ever weaker and its advocates resort to ever more absurd euphemisms to describe what they support. They're not really pro-abortion, they've long said, they're pro-choice. This isn't about killing unborn babies, it's about reproductive health. And the biggest chain of abortion clinics in the country refers to itself as Planned Parenthood."
D:\marjan\data\procon\with_context_aaai\abortion\arguments/con10_argument.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"If women become pregnant, they should accept the responsibility that comes with producing a child. People need to take responsibility for their actions and accept the consequences. Having sexual intercourse, even when contraceptive methods are used, carries with it the risk of a pregnancy.  The unborn baby should not be punished for a mistake made by adults. If women are unprepared to care for their children, they should at least put them up for adoption."
D:\marjan\data\procon\with_context_aaai\abortion\arguments/con11_argument.txt,0,"The debate over whether or not abortion should be a legal option continues to divide Americans long after the US Supreme Court's 7-2 decision on Roe v. Wade  declared the procedure a ""fundamental right"" on Jan. 22, 1973. Proponents, identifying themselves as pro-choice, contend that choosing abortion is a right that should not be limited by governmental or religious authority, and which outweighs any right claimed for an embryo or fetus. They say that pregnant women will resort to unsafe illegal abortions if there is no legal option. Opponents, identifying themselves as pro-life, contend that individual human life begins at fertilization, and therefore abortion is the immoral killing of an innocent human being. They say abortion inflicts suffering on the unborn child, and that it is unfair to allow abortion when couples who cannot biologically conceive are waiting to adopt.",Should Abortion Be Legal?,"The original text of the Hippocratic Oath, traditionally taken by doctors when swearing to practice medicine ethically, forbids abortion. One section of the classical version of the oath reads: ""I will not give a woman a pessary a device inserted into the vagina to cause an abortion."" The modern version of the Hippocratic Oath, written in 1964 by Louis Lasagna, still effectively forbids doctors from performing abortions in the line, ""Above all, I must not play at God."" "
